realization,seed,t,inter_edge_decay_rate,S,I,R,D,prevalence,s_frac,r_frac,d_frac,mean_infected_virulence,virulence_variance,active_edges,inter_edges,realized_clustering,cumulative_deaths,cumulative_intercommunity_transmissions,extinct
0,,162.0,0.02,74,0,46,0,0.0,0.6166666666666667,0.38333333333333336,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,163.0,0.02,74,0,46,0,0.0,0.6166666666666667,0.38333333333333336,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,164.0,0.02,75,0,45,0,0.0,0.625,0.375,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,165.0,0.02,75,0,45,0,0.0,0.625,0.375,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,166.0,0.02,75,0,45,0,0.0,0.625,0.375,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,167.0,0.02,75,0,45,0,0.0,0.625,0.375,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,168.0,0.02,75,0,45,0,0.0,0.625,0.375,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,169.0,0.02,76,0,44,0,0.0,0.6333333333333333,0.36666666666666664,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,170.0,0.02,79,0,41,0,0.0,0.6583333333333333,0.3416666666666667,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,171.0,0.02,79,0,41,0,0.0,0.6583333333333333,0.3416666666666667,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,172.0,0.02,79,0,41,0,0.0,0.6583333333333333,0.3416666666666667,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,173.0,0.02,80,0,40,0,0.0,0.6666666666666666,0.3333333333333333,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,174.0,0.02,80,0,40,0,0.0,0.6666666666666666,0.3333333333333333,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,175.0,0.02,80,0,40,0,0.0,0.6666666666666666,0.3333333333333333,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,176.0,0.02,80,0,40,0,0.0,0.6666666666666666,0.3333333333333333,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,177.0,0.02,80,0,40,0,0.0,0.6666666666666666,0.3333333333333333,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,178.0,0.02,80,0,40,0,0.0,0.6666666666666666,0.3333333333333333,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,179.0,0.02,80,0,40,0,0.0,0.6666666666666666,0.3333333333333333,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,180.0,0.02,81,0,39,0,0.0,0.675,0.325,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,181.0,0.02,81,0,39,0,0.0,0.675,0.325,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,182.0,0.02,81,0,39,0,0.0,0.675,0.325,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,183.0,0.02,81,0,39,0,0.0,0.675,0.325,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,184.0,0.02,82,0,38,0,0.0,0.6833333333333333,0.31666666666666665,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,185.0,0.02,82,0,38,0,0.0,0.6833333333333333,0.31666666666666665,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,186.0,0.02,82,0,38,0,0.0,0.6833333333333333,0.31666666666666665,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,187.0,0.02,82,0,38,0,0.0,0.6833333333333333,0.31666666666666665,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,188.0,0.02,82,0,38,0,0.0,0.6833333333333333,0.31666666666666665,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,189.0,0.02,83,0,37,0,0.0,0.6916666666666667,0.30833333333333335,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,190.0,0.02,83,0,37,0,0.0,0.6916666666666667,0.30833333333333335,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,191.0,0.02,83,0,37,0,0.0,0.6916666666666667,0.30833333333333335,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,192.0,0.02,83,0,37,0,0.0,0.6916666666666667,0.30833333333333335,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,193.0,0.02,84,0,36,0,0.0,0.7,0.3,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,194.0,0.02,84,0,36,0,0.0,0.7,0.3,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,195.0,0.02,85,0,35,0,0.0,0.7083333333333334,0.2916666666666667,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,196.0,0.02,85,0,35,0,0.0,0.7083333333333334,0.2916666666666667,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,197.0,0.02,85,0,35,0,0.0,0.7083333333333334,0.2916666666666667,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,198.0,0.02,85,0,35,0,0.0,0.7083333333333334,0.2916666666666667,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,199.0,0.02,85,0,35,0,0.0,0.7083333333333334,0.2916666666666667,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
0,,200.0,0.02,85,0,35,0,0.0,0.7083333333333334,0.2916666666666667,0.0,nan,nan,480.0,0.0,0.6252645502645506,6,8,1
1,,100.0,0.02,22,8,90,0,0.06666666666666667,0.18333333333333332,0.75,0.0,0.3449474126892957,0.001059034640899428,471.0,0.0,0.5982539682539681,2,7,0
1,,101.0,0.02,23,8,89,0,0.06666666666666667,0.19166666666666668,0.7416666666666667,0.0,0.3449474126892957,0.001059034640899428,471.0,0.0,0.5982539682539681,2,7,0
1,,102.0,0.02,23,8,89,0,0.06666666666666667,0.19166666666666668,0.7416666666666667,0.0,0.3449474126892957,0.001059034640899428,471.0,0.0,0.5982539682539681,2,7,0
1,,103.0,0.02,25,6,89,0,0.05,0.20833333333333334,0.7416666666666667,0.0,0.3530674391428388,0.0011482297362432371,471.0,0.0,0.5982539682539681,2,7,0
1,,104.0,0.02,25,5,90,0,0.041666666666666664,0.20833333333333334,0.75,0.0,0.35344378348052574,0.0013770258731288303,474.0,0.0,0.6013690476190476,2,7,0
1,,105.0,0.02,26,5,89,0,0.041666666666666664,0.21666666666666667,0.7416666666666667,0.0,0.35344378348052574,0.0013770258731288303,473.0,0.0,0.6042063492063492,2,7,0
1,,106.0,0.02,26,5,89,0,0.041666666666666664,0.21666666666666667,0.7416666666666667,0.0,0.35344378348052574,0.0013770258731288303,473.0,0.0,0.6042063492063492,2,7,0
1,,107.0,0.02,26,6,88,0,0.05,0.21666666666666667,0.7333333333333333,0.0,0.36234389036178277,0.0015435810734296866,473.0,0.0,0.6042063492063492,2,7,0
1,,108.0,0.02,27,6,87,0,0.05,0.225,0.725,0.0,0.36234389036178277,0.0015435810734296866,473.0,0.0,0.6042063492063492,2,7,0
1,,109.0,0.02,27,5,88,0,0.041666666666666664,0.225,0.7333333333333333,0.0,0.36084660533869356,0.0018388461134734204,473.0,0.0,0.6042063492063492,2,7,0
1,,110.0,0.02,28,5,87,0,0.041666666666666664,0.23333333333333334,0.725,0.0,0.36084660533869356,0.0018388461134734204,473.0,0.0,0.6042063492063492,2,7,0
1,,111.0,0.02,28,5,87,0,0.041666666666666664,0.23333333333333334,0.725,0.0,0.36084660533869356,0.0018388461134734204,472.0,0.0,0.6023875661375659,2,7,0
1,,112.0,0.02,29,5,86,0,0.041666666666666664,0.24166666666666667,0.7166666666666667,0.0,0.36084660533869356,0.0018388461134734204,471.0,0.0,0.6032738095238093,2,7,0
1,,113.0,0.02,30,5,85,0,0.041666666666666664,0.25,0.7083333333333334,0.0,0.3723436884697532,0.002342354791146828,473.0,0.0,0.6063095238095234,2,7,0
1,,114.0,0.02,31,5,84,0,0.041666666666666664,0.25833333333333336,0.7,0.0,0.3723436884697532,0.002342354791146828,473.0,0.0,0.6063095238095234,2,7,0
1,,115.0,0.02,32,5,83,0,0.041666666666666664,0.26666666666666666,0.6916666666666667,0.0,0.3723436884697532,0.002342354791146828,473.0,0.0,0.6063095238095234,2,7,0
1,,116.0,0.02,33,4,83,0,0.03333333333333333,0.275,0.6916666666666667,0.0,0.36972702435836574,0.0028937088335744187,473.0,0.0,0.6063095238095234,2,7,0
1,,117.0,0.02,33,5,82,0,0.041666666666666664,0.275,0.6833333333333333,0.0,0.3787498686866502,0.002640613945949356,473.0,0.0,0.6063095238095234,2,7,0
1,,118.0,0.02,32,5,83,0,0.041666666666666664,0.26666666666666666,0.6916666666666667,0.0,0.37844603555222434,0.002623911090174614,474.0,0.0,0.6075396825396823,2,7,0
1,,119.0,0.02,30,5,85,0,0.041666666666666664,0.25,0.7083333333333334,0.0,0.4054360373520526,0.0002991379587329808,476.0,0.0,0.610912698412698,2,7,0
1,,120.0,0.02,30,6,84,0,0.05,0.25,0.7,0.0,0.40836964334196874,0.0002923118527978456,476.0,0.0,0.610912698412698,2,7,0
1,,121.0,0.02,32,6,82,0,0.05,0.26666666666666666,0.6833333333333333,0.0,0.40836964334196874,0.0002923118527978456,476.0,0.0,0.610912698412698,2,7,0
1,,122.0,0.02,32,6,82,0,0.05,0.26666666666666666,0.6833333333333333,0.0,0.40836964334196874,0.0002923118527978456,476.0,0.0,0.610912698412698,2,7,0
1,,123.0,0.02,32,6,82,0,0.05,0.26666666666666666,0.6833333333333333,0.0,0.40836964334196874,0.0002923118527978456,476.0,0.0,0.610912698412698,2,7,0
1,,124.0,0.02,33,5,82,0,0.041666666666666664,0.275,0.6833333333333333,0.0,0.4054360373520526,0.0002991379587329808,475.0,0.0,0.6113293650793646,2,7,0
1,,125.0,0.02,33,4,83,0,0.03333333333333333,0.275,0.6916666666666667,0.0,0.4050690059632745,0.00037324888821448456,475.0,0.0,0.6113293650793646,2,7,0
1,,126.0,0.02,35,4,81,0,0.03333333333333333,0.2916666666666667,0.675,0.0,0.4050690059632745,0.00037324888821448456,475.0,0.0,0.6113293650793646,2,7,0
1,,127.0,0.02,35,3,82,0,0.025,0.2916666666666667,0.6833333333333333,0.0,0.39808932048820544,0.0003028011469624195,475.0,0.0,0.6113293650793646,2,7,0
1,,128.0,0.02,35,3,82,0,0.025,0.2916666666666667,0.6833333333333333,0.0,0.39808932048820544,0.0003028011469624195,475.0,0.0,0.6113293650793646,2,7,0
1,,129.0,0.02,34,4,82,0,0.03333333333333333,0.2833333333333333,0.6833333333333333,0.0,0.40277700312477116,0.00029302396572529466,474.0,0.0,0.610396825396825,2,8,0
1,,130.0,0.02,36,4,80,0,0.03333333333333333,0.3,0.6666666666666666,0.0,0.40277700312477116,0.00029302396572529466,474.0,0.0,0.610396825396825,2,8,0
1,,131.0,0.02,37,3,80,0,0.025,0.30833333333333335,0.6666666666666666,0.0,0.39875558883309886,0.00032601152934599414,475.0,0.0,0.6113293650793646,2,8,0
1,,132.0,0.02,39,4,77,0,0.03333333333333333,0.325,0.6416666666666667,0.0,0.3887385146247682,0.0005455339740951064,475.0,0.0,0.6113293650793646,2,8,0
1,,133.0,0.02,38,5,77,0,0.041666666666666664,0.31666666666666665,0.6416666666666667,0.0,0.38445175517255964,0.0005099324056804825,475.0,0.0,0.6113293650793646,2,8,0
1,,134.0,0.02,40,5,75,0,0.041666666666666664,0.3333333333333333,0.625,0.0,0.38445175517255964,0.0005099324056804825,474.0,0.0,0.609146825396825,2,8,0
1,,135.0,0.02,40,5,75,0,0.041666666666666664,0.3333333333333333,0.625,0.0,0.38445175517255964,0.0005099324056804825,474.0,0.0,0.609146825396825,2,8,0
1,,136.0,0.02,40,4,76,0,0.03333333333333333,0.3333333333333333,0.6333333333333333,0.0,0.3792333791917149,0.0005012582677133169,476.0,0.0,0.6084325396825395,2,8,0
1,,137.0,0.02,41,4,75,0,0.03333333333333333,0.3416666666666667,0.625,0.0,0.3792333791917149,0.0005012582677133169,476.0,0.0,0.6084325396825395,2,8,0
1,,138.0,0.02,41,3,76,0,0.025,0.3416666666666667,0.6333333333333333,0.0,0.38320959980104474,0.0006051030356148522,476.0,0.0,0.6084325396825395,2,8,0
1,,139.0,0.02,42,2,76,0,0.016666666666666666,0.35,0.6333333333333333,0.0,0.3877636715171223,0.0008454358458367452,478.0,0.0,0.606845238095238,2,8,0
1,,140.0,0.02,42,3,75,0,0.025,0.35,0.625,0.0,0.40452312516010674,0.00112538247004719,478.0,0.0,0.606845238095238,2,8,0
1,,141.0,0.02,43,3,74,0,0.025,0.35833333333333334,0.6166666666666667,0.0,0.40452312516010674,0.00112538247004719,478.0,0.0,0.606845238095238,2,8,0
1,,142.0,0.02,43,2,75,0,0.016666666666666666,0.35833333333333334,0.625,0.0,0.398364662222926,0.0015742937078248962,480.0,0.0,0.6095238095238094,2,8,0
1,,143.0,0.02,42,3,75,0,0.025,0.35,0.625,0.0,0.412915059029183,0.0014729572329890011,480.0,0.0,0.6095238095238094,2,8,0
1,,144.0,0.02,41,5,74,0,0.041666666666666664,0.3416666666666667,0.6166666666666667,0.0,0.4422491352034331,0.002300415640723581,480.0,0.0,0.6095238095238094,2,8,0
1,,145.0,0.02,41,4,75,0,0.03333333333333333,0.3416666666666667,0.625,0.0,0.44330091089277246,0.0028699883904010504,479.0,0.0,0.6063161375661374,2,8,0
1,,146.0,0.02,40,5,75,0,0.041666666666666664,0.3333333333333333,0.625,0.0,0.456580185893846,0.0030013472905373885,479.0,0.0,0.6063161375661374,2,8,0
1,,147.0,0.02,41,5,74,0,0.041666666666666664,0.3416666666666667,0.6166666666666667,0.0,0.456580185893846,0.0030013472905373885,479.0,0.0,0.6063161375661374,2,8,0
1,,148.0,0.02,42,5,73,0,0.041666666666666664,0.35,0.6083333333333333,0.0,0.456580185893846,0.0030013472905373885,479.0,0.0,0.6063161375661374,2,8,0
1,,149.0,0.02,42,3,75,0,0.025,0.35,0.625,0.0,0.49406592827591894,0.00033201844294875467,479.0,0.0,0.6077711640211639,2,8,0
1,,150.0,0.02,42,2,76,0,0.016666666666666666,0.35,0.6333333333333333,0.0,0.48625024946480827,0.00031477315858779997,479.0,0.0,0.6077711640211639,2,8,0
1,,151.0,0.02,41,3,76,0,0.025,0.3416666666666667,0.6333333333333333,0.0,0.4864086642627857,0.00020989896288830308,479.0,0.0,0.6077711640211639,2,9,0
1,,152.0,0.02,41,3,76,0,0.025,0.3416666666666667,0.6333333333333333,0.0,0.4864086642627857,0.00020989896288830308,479.0,0.0,0.6077711640211639,2,9,0
1,,153.0,0.02,42,3,75,0,0.025,0.35,0.625,0.0,0.4864086642627857,0.00020989896288830308,478.0,0.0,0.6054034391534391,2,9,0
1,,154.0,0.02,44,3,73,0,0.025,0.36666666666666664,0.6083333333333333,0.0,0.4864086642627857,0.00020989896288830308,478.0,0.0,0.6054034391534391,2,9,0
1,,155.0,0.02,46,3,71,0,0.025,0.38333333333333336,0.5916666666666667,0.0,0.4864086642627857,0.00020989896288830308,478.0,0.0,0.6054034391534391,2,9,0
1,,156.0,0.02,46,2,72,0,0.016666666666666666,0.38333333333333336,0.6,0.0,0.47761694782899633,8.296561077596836e-05,480.0,0.0,0.6095238095238094,2,9,0
1,,157.0,0.02,49,2,69,0,0.016666666666666666,0.4083333333333333,0.575,0.0,0.47761694782899633,8.296561077596836e-05,480.0,0.0,0.6095238095238094,2,9,0
1,,158.0,0.02,49,2,69,0,0.016666666666666666,0.4083333333333333,0.575,0.0,0.47761694782899633,8.296561077596836e-05,480.0,0.0,0.6095238095238094,2,9,0
1,,159.0,0.02,50,1,69,0,0.008333333333333333,0.4166666666666667,0.575,0.0,0.4685084017992521,0.0,480.0,0.0,0.6095238095238094,2,9,0
1,,160.0,0.02,50,1,69,0,0.008333333333333333,0.4166666666666667,0.575,0.0,0.4685084017992521,0.0,480.0,0.0,0.6095238095238094,2,9,0
1,,161.0,0.02,50,1,69,0,0.008333333333333333,0.4166666666666667,0.575,0.0,0.4685084017992521,0.0,480.0,0.0,0.6095238095238094,2,9,0
1,,162.0,0.02,51,1,68,0,0.008333333333333333,0.425,0.5666666666666667,0.0,0.4685084017992521,0.0,480.0,0.0,0.6095238095238094,2,9,0
1,,163.0,0.02,52,1,67,0,0.008333333333333333,0.43333333333333335,0.5583333333333333,0.0,0.4685084017992521,0.0,480.0,0.0,0.6095238095238094,2,9,0
1,,164.0,0.02,54,1,65,0,0.008333333333333333,0.45,0.5416666666666666,0.0,0.4685084017992521,0.0,480.0,0.0,0.6095238095238094,2,9,0
1,,165.0,0.02,54,1,65,0,0.008333333333333333,0.45,0.5416666666666666,0.0,0.4685084017992521,0.0,480.0,0.0,0.6095238095238094,2,9,0
1,,166.0,0.02,55,1,64,0,0.008333333333333333,0.4583333333333333,0.5333333333333333,0.0,0.4685084017992521,0.0,480.0,0.0,0.6095238095238094,2,9,0
1,,167.0,0.02,55,0,65,0,0.0,0.4583333333333333,0.5416666666666666,0.0,nan,nan,480.0,0.0,0.6095238095238094,2,9,1
1,,168.0,0.02,55,0,65,0,0.0,0.4583333333333333,0.5416666666666666,0.0,nan,nan,480.0,0.0,0.6095238095238094,2,9,1
1,,169.0,0.02,56,0,64,0,0.0,0.4666666666666667,0.5333333333333333,0.0,nan,nan,480.0,0.0,0.6095238095238094,2,9,1
1,,170.0,0.02,56,0,64,0,0.0,0.4666666666666667,0.5333333333333333,0.0,nan,nan,480.0,0.0,0.6095238095238094,2,9,1
